task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load,2024-05-28T15:16:25,A3,0095d341-98f6-473d-9ea7-23c9888b6698,13.799540758132935,0.0001408813228713995,1.020819314471364e-05,62.5,0.0,141.20075225830078,0.00023959531552261777,0,0.0005412653683969438,0.0007808606839195616,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.4.2,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
model,2024-05-28T15:16:25,A3,0095d341-98f6-473d-9ea7-23c9888b6698,0.2891418933868408,2.946931341575457e-06,1.0195697721779702e-05,62.5,0.0,141.20075225830078,5.01631862587397e-06,0,1.1317591192300789e-05,1.6333909818174786e-05,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.4.2,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
analyse,2024-05-28T15:16:25,A3,0095d341-98f6-473d-9ea7-23c9888b6698,0.14136219024658203,1.4387359908068554e-06,1.0184820769630256e-05,62.5,0.0,141.20075225830078,2.450818816820803e-06,0,5.523640443379869e-06,7.974459260200618e-06,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.4.2,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
save,2024-05-28T15:16:25,A3,0095d341-98f6-473d-9ea7-23c9888b6698,0.06719231605529785,6.823143437144471e-07,1.0163483845084453e-05,62.5,0.0,141.20075225830078,1.1640249027146062e-06,0,2.617828037205106e-06,3.7818529399197666e-06,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.4.2,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
