Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,No. Unique PER,No. Unique LOC,No. Unique ORG
0140.c1.txt,0.0386,0.0229,0.0116,0.0099,78,35,8
0165.c1.txt,0.0429,0.0201,0.0143,0.007,52,17,6
0200.c1.txt,0.0234,0.0203,0.0129,0.0101,79,4,10
0219.c1.txt,0.0208,0.0147,0.0085,0.0073,72,16,6
0238.c1.txt,0.014,0.0149,0.0051,0.0037,61,3,3
0501.c1.txt,0.0179,0.0149,0.0067,0.0062,54,7,6
0502.c1.txt,0.0207,0.0191,0.0068,0.0064,40,22,26
