Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,No. Unique PER,No. Unique LOC,No. Unique ORG,N_WORDS
1044.a2.txt,1499.069,865.922,810.056,679.702,3,24,6,1074
1048.a2.txt,2066.038,1132.075,698.113,443.396,0,6,1,1060
1049.a2.txt,2451.108,1043.025,899.609,443.286,0,4,1,767
1050.a2.txt,1898.734,920.598,943.613,517.837,1,2,0,869
1055.a2.txt,1606.218,1321.244,841.969,414.508,0,0,1,772
1056.a2.txt,1832.298,1159.42,672.878,579.71,5,2,2,966
1057.a2.txt,1236.873,1190.198,688.448,431.739,1,0,0,857
1058.a2.txt,2210.835,1229.868,834.553,658.858,0,2,4,683
1060.a2.txt,1379.981,932.945,758.017,621.963,14,0,4,1029
1061.a2.txt,1496.599,1326.531,736.961,578.231,0,6,0,882
1062.a2.txt,2063.492,1031.746,725.624,442.177,0,0,1,882
1064.a2.txt,1887.5,1062.5,700.0,700.0,0,0,5,800
1065.a2.txt,1669.691,1116.152,762.25,735.027,1,1,0,1102
1067.a2.txt,2335.404,1267.081,1031.056,459.627,0,1,2,805
1068.a2.txt,1557.971,1038.647,905.797,338.164,0,3,26,828
1069.a2.txt,1975.309,823.045,740.741,514.403,4,6,13,972
1070.a2.txt,1872.038,1137.441,627.962,545.024,0,3,1,844
1072.a2.txt,2090.909,878.788,848.485,373.737,0,9,4,990
1074.a2.txt,1958.763,1092.784,886.598,505.155,0,8,0,970
1077.a2.txt,1819.338,1055.98,776.081,572.519,4,10,6,786
1078.a2.txt,1180.371,1246.684,716.18,557.029,0,3,4,754
1081.a2.txt,1657.977,1042.753,709.072,396.246,2,0,14,959
1088.a2.txt,1897.727,1125.0,943.182,454.545,0,0,0,880
1090.a2.txt,1967.213,1219.262,614.754,512.295,0,0,3,976
1092.a2.txt,1444.175,1213.592,558.252,691.748,1,2,3,824
1094.a2.txt,1597.139,1275.328,679.38,631.704,0,0,0,839
1095.a2.txt,1845.966,1405.868,599.022,403.423,0,0,0,818
1097.a2.txt,2079.327,1081.731,745.192,444.712,1,6,2,832
1098.a2.txt,1714.59,1309.904,681.576,383.387,4,3,2,939
1099.a2.txt,2056.807,1096.964,519.099,479.922,5,0,0,1021
1100.a2.txt,1854.734,1374.838,713.359,583.658,1,0,1,771
1102.a2.txt,1826.484,1164.384,707.763,456.621,0,5,0,876
1103.a2.txt,1837.969,1172.914,665.054,616.687,0,0,0,827
1104.a2.txt,1977.887,1105.651,835.381,417.69,1,0,0,814
1105.a2.txt,1866.359,1094.47,587.558,541.475,0,0,0,868
1106.a2.txt,1976.113,901.194,792.617,553.746,4,4,7,921
1109.a2.txt,1928.058,1223.022,1050.36,316.547,0,1,0,695
1112.a2.txt,1555.076,1241.901,820.734,615.551,1,5,1,926
1121.a2.txt,1574.973,1035.599,809.061,517.799,3,3,1,927
2000.a2.txt,1969.697,1212.121,964.187,275.482,5,3,2,726
2005.a2.txt,2054.645,1191.257,721.311,469.945,1,1,2,915
2007.a2.txt,1808.279,1023.965,904.139,446.623,11,3,12,918
2009.a2.txt,1925.631,1035.857,903.054,345.286,0,5,1,753
2011.a2.txt,2346.57,794.224,866.426,553.55,0,1,2,831
2012.a2.txt,1783.92,1130.653,728.643,628.141,0,2,1,796
2013.a2.txt,2082.324,871.671,811.138,605.327,0,5,2,826
2014.a2.txt,1956.124,1115.174,822.669,530.165,0,4,3,1094
2015.a2.txt,1950.585,767.23,611.183,299.09,2,1,0,769
2016.a2.txt,2107.438,1225.895,743.802,523.416,0,1,3,726
2017.a2.txt,1937.046,1162.228,847.458,581.114,0,0,0,826
2018.a2.txt,2375.887,1075.65,1040.189,437.352,3,5,1,846
2019.a2.txt,1529.052,1483.18,795.107,336.391,2,0,0,654
2020.a2.txt,2432.859,758.294,1200.632,331.754,0,4,2,633
2021.a2.txt,1800.948,1030.806,947.867,687.204,0,1,0,844
2022.a2.txt,1423.027,737.387,866.753,349.288,5,9,20,773
2023.a2.txt,1562.5,1200.0,750.0,412.5,0,2,22,800
2024.a2.txt,1698.113,1270.44,981.132,490.566,0,1,1,795
2026.a2.txt,1739.13,1092.832,622.797,434.783,0,15,2,851
2027.a2.txt,1861.111,1000.0,875.0,402.778,2,6,0,720
2030.a2.txt,1496.437,1520.19,475.059,617.577,0,12,0,842
2031.a2.txt,1851.429,1074.286,982.857,640.0,0,2,1,875
2032.a2.txt,2049.419,1220.93,973.837,537.791,0,0,0,688
2034.a2.txt,2045.714,914.286,834.286,662.857,2,3,1,875
2035.a2.txt,1675.504,1251.326,784.73,540.827,1,2,0,943
2036.a2.txt,1661.238,1259.501,792.617,510.315,0,2,0,921
2038.a2.txt,2065.359,954.248,1032.68,470.588,1,4,2,765
2039.a2.txt,1993.205,1109.853,826.727,600.227,0,0,0,883
2040.a2.txt,1936.58,1109.853,724.802,407.701,6,3,4,883
2041.a2.txt,1695.364,860.927,860.927,304.636,0,13,19,755
2042.a2.txt,1821.862,1079.622,755.735,553.306,0,0,0,741
2044.a2.txt,1357.143,1142.857,726.19,321.429,3,2,2,840
2045.a2.txt,1804.124,1041.237,989.691,453.608,1,2,3,970
2046.a2.txt,2378.256,1064.553,1200.453,294.451,0,0,1,883
2047.a2.txt,2120.482,987.952,1228.916,361.446,0,0,2,830
2048.a2.txt,1788.889,988.889,700.0,522.222,0,0,2,900
2049.a2.txt,1634.799,1080.306,554.493,650.096,0,8,5,1046
2050.a2.txt,2322.335,1002.538,939.086,380.711,0,15,2,788
2055.a2.txt,1898.734,1177.215,620.253,354.43,0,1,1,790
2056.a2.txt,1381.669,1176.471,916.553,642.955,0,1,0,731
2057.a2.txt,1792.593,1140.741,725.926,592.593,0,1,0,675
2058.a2.txt,2081.871,994.152,771.93,538.012,1,2,2,855
2059.a2.txt,2271.605,1160.494,975.309,469.136,0,2,3,810
2060.a2.txt,1626.248,1255.35,670.471,613.409,0,1,1,701
2061.a2.txt,2110.215,967.742,873.656,591.398,0,0,0,744
2062.a2.txt,1648.746,1218.638,692.951,669.056,1,0,0,837
2063.a2.txt,1641.104,1165.644,950.92,659.509,0,0,0,652
2064.a2.txt,2107.33,1060.209,589.005,536.649,0,3,2,764
2065.a2.txt,1860.759,1075.949,1050.633,569.62,0,6,1,790
2066.a2.txt,2068.966,1106.322,775.862,545.977,0,3,0,696
2067.a2.txt,1357.868,1345.178,875.635,380.711,0,0,0,788
2068.a2.txt,1950.0,1162.5,612.5,712.5,1,0,0,800
2069.a2.txt,1761.006,1119.497,729.56,553.459,0,0,0,795
2070.a2.txt,1562.867,1104.583,740.306,423.032,1,0,2,851
2071.a2.txt,1486.146,1574.307,579.345,440.806,0,4,0,794
2072.a2.txt,1939.314,1147.757,501.319,593.668,0,1,0,758
2074.a2.txt,2026.066,947.867,936.019,509.479,2,4,11,844
2075.a2.txt,2036.474,911.854,992.908,516.717,2,6,1,987
3001.a2.txt,1185.51,1317.234,548.847,493.963,0,8,17,911
3002.a2.txt,1655.629,1298.013,821.192,490.066,0,0,0,755
3003.a2.txt,2061.637,956.429,1094.58,414.453,0,3,3,941
3012.a2.txt,1486.842,1144.737,618.421,539.474,0,2,1,760
3013.a2.txt,1567.852,1357.049,724.638,303.03,0,0,2,759
3018.a2.txt,2000.0,1193.37,1049.724,618.785,1,0,2,905
3020.a2.txt,2084.806,895.171,742.049,329.8,2,4,0,849
3023.a2.txt,1703.98,1305.97,659.204,460.199,0,0,0,804
3026.a2.txt,2247.659,1113.424,634.755,457.856,0,0,1,961
3028.a2.txt,2263.374,795.61,823.045,438.957,1,6,12,729
3033.a2.txt,1904.287,1276.171,628.116,448.654,3,4,2,1003
3035.a2.txt,1707.048,1189.427,715.859,385.463,0,3,4,908
3036.a2.txt,2298.387,1169.355,698.925,376.344,0,0,0,744
3037.a2.txt,2192.284,894.06,955.297,453.154,2,1,1,1633
3040.a2.txt,1591.187,1309.67,575.275,550.796,0,4,1,817
3041.a2.txt,2236.686,1100.592,639.053,272.189,1,2,2,845
3042.a2.txt,1793.548,1212.903,903.226,722.581,0,0,0,775
3044.a2.txt,1439.299,1051.314,788.486,450.563,0,11,23,799
3045.a2.txt,1873.081,1095.189,931.423,429.887,0,1,1,977
3062.a2.txt,1692.478,1216.814,542.035,420.354,0,0,0,904
3063.a2.txt,1705.426,996.678,885.936,531.561,1,7,7,903
3064.a2.txt,1941.748,1067.961,825.243,400.485,0,1,0,824
3065.a2.txt,2323.37,1168.478,991.848,529.891,1,1,0,736
3067.a2.txt,1937.984,1124.031,749.354,361.757,1,2,0,774
3068.a2.txt,1797.066,1075.795,696.822,513.447,0,6,1,818
3072.a2.txt,1854.305,982.34,816.777,607.064,1,2,0,906
4001.a2.txt,1730.532,1334.981,704.574,494.438,0,1,0,809
4002.a2.txt,2174.914,1127.733,632.911,368.239,0,1,0,869
4003.a2.txt,1843.79,1370.038,550.576,435.339,0,1,0,781
4004.a2.txt,2222.222,1123.883,702.427,421.456,0,0,0,783
4005.a2.txt,2203.229,968.661,1006.648,398.86,0,0,1,1053
4006.a2.txt,2086.514,1005.089,941.476,394.402,0,2,1,786
4008.a2.txt,1571.429,1158.73,666.667,793.651,0,2,0,630
4009.a2.txt,1707.06,1222.339,505.796,379.347,0,1,0,949
4010.a2.txt,2012.5,1087.5,1025.0,500.0,0,1,0,800
4011.a2.txt,2090.546,1318.242,585.885,439.414,1,2,2,751
4012.a2.txt,2002.457,1203.931,823.096,417.69,0,0,2,814
4013.a2.txt,2035.491,1137.787,824.635,417.537,2,0,0,958
4014.a2.txt,2126.866,907.96,820.896,497.512,1,3,4,804
4015.a2.txt,2188.995,992.823,801.435,406.699,0,0,2,836
4016.a2.txt,1557.864,1409.496,667.656,370.92,0,0,0,674
4017.a2.txt,1938.883,895.68,895.68,706.006,2,1,2,949
4018.a2.txt,1743.902,1182.927,609.756,487.805,0,0,1,820
4019.a2.txt,1579.618,1503.185,802.548,547.771,0,2,0,785
4020.a2.txt,1618.421,973.684,763.158,486.842,4,12,3,760
4021.a2.txt,1618.005,1240.876,559.611,510.949,0,1,1,822
4022.a2.txt,1956.815,1295.547,580.297,431.849,0,1,0,741
4023.a2.txt,1511.936,1445.623,543.767,490.716,0,3,0,754
4024.a2.txt,1785.714,988.095,857.143,607.143,0,0,0,840
4025.a2.txt,1829.436,1127.923,742.779,715.268,0,0,0,727
4026.a2.txt,2147.239,969.325,883.436,466.258,4,5,1,815
4027.a2.txt,2051.056,915.493,933.099,440.141,0,8,1,1136
4028.a2.txt,1887.5,1287.5,712.5,575.0,1,7,1,800
4029.a2.txt,1958.042,1244.755,559.441,419.58,3,0,15,715
4030.a2.txt,1912.833,980.63,617.433,750.605,1,6,0,826
4032.a2.txt,2041.885,1015.707,973.822,544.503,0,0,2,955
4033.a2.txt,1273.957,1364.149,631.342,597.52,0,1,0,887
4035.a2.txt,2101.648,1222.527,700.549,659.341,0,0,2,728
4036.a2.txt,1638.492,1183.355,845.254,936.281,1,0,1,769
4037.a2.txt,2271.574,1040.609,609.137,253.807,0,1,0,788
4039.a2.txt,1511.628,1179.402,614.618,415.282,2,6,0,602
4040.a2.txt,1694.268,1082.803,522.293,445.86,1,0,0,785
4041.a2.txt,1743.017,1463.687,648.045,413.408,0,6,0,895
4042.a2.txt,2015.707,1164.921,602.094,287.958,0,0,0,764
4043.a2.txt,1321.474,1257.942,876.747,749.682,0,0,0,787
4044.a2.txt,1879.937,1342.812,695.103,489.731,7,4,1,633
4045.a2.txt,1575.898,973.349,741.599,683.662,0,2,6,863
4048.a2.txt,2145.594,893.997,919.54,523.627,1,0,0,783
5001.a2.txt,1882.51,747.664,801.068,574.099,6,8,1,749
5002.a2.txt,1495.017,1251.384,653.378,509.413,0,5,1,903
5003.a2.txt,1866.667,1053.333,1013.333,640.0,0,0,1,750
5004.a2.txt,1486.31,1238.592,469.361,404.172,1,12,3,767
5005.a2.txt,1731.91,1115.065,616.845,450.771,0,10,0,843
5006.a2.txt,2115.942,1043.478,1318.841,333.333,0,2,12,690
5007.a2.txt,2068.966,1034.483,812.808,246.305,1,0,0,406
5008.a2.txt,2192.152,1082.544,960.758,460.081,0,0,0,739
5010.a2.txt,1575.274,927.218,787.637,687.936,6,42,10,1003
5011.a2.txt,1651.842,1041.931,825.921,673.443,4,12,2,787
5012.a2.txt,2453.988,1175.869,879.346,582.822,0,1,2,978
5013.a2.txt,1622.875,1112.828,741.886,525.502,8,2,1,647
5014.a2.txt,1726.343,1265.985,537.084,409.207,0,12,0,782
5016.a2.txt,1725.146,1242.69,614.035,190.058,0,2,0,684
5017.a2.txt,1795.775,1091.549,974.178,610.329,2,3,0,852
5018.a2.txt,1742.243,1109.785,835.322,620.525,0,0,0,838
5020.a2.txt,1771.269,1087.866,864.714,474.198,0,1,0,717
5021.a2.txt,1834.862,1158.257,619.266,458.716,0,0,0,872
5022.a2.txt,1871.728,916.23,994.764,549.738,0,1,0,764
5023.a2.txt,1598.878,1206.171,659.187,687.237,0,0,0,713
5024.a2.txt,1522.911,876.011,687.332,619.946,3,18,7,742
5025.a2.txt,1874.145,1053.352,656.635,683.995,5,3,0,731
5026.a2.txt,1692.677,1032.413,828.331,612.245,0,3,14,833
5027.a2.txt,1417.526,1121.134,695.876,476.804,0,0,0,776
5028.a2.txt,1423.221,936.33,611.735,599.251,0,12,14,801
5029.a2.txt,1915.167,1233.933,681.234,475.578,1,4,1,778
5030.a2.txt,1876.64,971.129,853.018,538.058,4,10,0,762
5031.a2.txt,2296.238,995.298,713.166,658.307,0,0,0,1276
5032.a2.txt,2128.514,1057.564,856.76,575.636,0,3,0,747
5033.a2.txt,1544.209,1320.05,585.305,460.772,0,7,1,803
5034.a2.txt,1804.124,1275.773,850.515,489.691,4,1,1,776
5035.a2.txt,1965.241,1203.209,868.984,721.925,0,0,1,748
5036.a2.txt,2113.606,1043.593,885.073,290.621,0,1,0,757
5037.a2.txt,1923.551,986.436,776.819,530.21,0,4,0,811
5038.a2.txt,1989.796,1045.918,943.878,548.469,1,2,0,784
5039.a2.txt,1818.182,947.503,819.462,422.535,1,11,15,781
5040.a2.txt,2074.742,1211.34,631.443,554.124,0,2,2,776
5041.a2.txt,1835.616,1287.671,726.027,424.658,0,1,0,730
5042.a2.txt,2274.413,1149.567,766.378,333.745,0,1,0,809
5043.a2.txt,1888.021,1380.208,651.042,716.146,0,3,0,768
5044.a2.txt,2702.35,1187.99,613.577,417.755,0,5,0,766
5045.a2.txt,1978.155,983.01,837.379,424.757,1,3,4,824
5046.a2.txt,1797.603,1291.611,838.881,599.201,0,3,0,751
5047.a2.txt,2025.611,1233.993,663.562,535.506,0,1,0,859
5048.a2.txt,1585.366,1292.683,573.171,560.976,0,1,0,820
5049.a2.txt,1835.883,1168.289,667.594,695.41,0,3,1,719
