Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,No. Unique PER,No. Unique LOC,No. Unique ORG,N_WORDS
0192.a1.txt,935.175,1360.255,712.009,690.755,0,0,1,941
0193.a1.txt,1212.903,1458.065,787.097,541.935,0,12,1,775
0194.a1.txt,1109.969,1469.681,791.367,688.592,1,8,1,973
0195.a1.txt,1254.613,1500.615,639.606,578.106,0,0,0,813
0196.a1.txt,1234.286,1280.0,731.429,594.286,8,10,0,875
0197.a1.txt,1405.473,1281.095,671.642,572.139,0,0,0,804
0198.a1.txt,1317.28,1402.266,609.065,495.751,2,2,1,706
0199.a1.txt,1388.535,1464.968,522.293,700.637,5,2,0,785
0200.a1.txt,1261.172,1320.755,774.578,705.065,3,3,2,1007
0201.a1.txt,1079.622,1417.004,607.287,688.259,2,2,0,741
0202.a1.txt,1502.959,1171.598,627.219,568.047,0,1,1,845
0203.a1.txt,1487.696,1252.796,626.398,503.356,4,4,1,894
0204.a1.txt,1466.993,1112.469,611.247,513.447,1,4,1,818
0205.a1.txt,1262.458,1461.794,708.749,642.303,2,2,0,903
0206.a1.txt,1068.211,1299.871,592.021,579.151,0,2,2,777
0207.a1.txt,1215.19,1443.038,594.937,556.962,1,1,0,790
0208.a1.txt,1427.297,1141.838,820.696,642.284,2,7,2,1121
0209.a1.txt,1309.227,1172.07,598.504,573.566,1,3,3,802
0212.a1.txt,1335.83,1073.658,649.189,811.486,0,1,0,801
0213.a1.txt,1400.731,1400.731,828.258,548.112,0,2,2,821
0214.a1.txt,1169.451,1264.916,584.726,823.389,1,0,0,838
0215.a1.txt,1226.33,1190.261,441.839,595.131,10,7,10,1109
0216.a1.txt,1363.636,1300.505,694.444,340.909,1,2,1,792
0217.a1.txt,1174.9,1214.953,841.121,587.45,0,2,0,749
0218.a1.txt,1404.358,1452.785,714.286,447.942,0,5,0,826
0219.a1.txt,1457.831,1156.627,698.795,626.506,0,5,0,830
0221.a1.txt,1308.176,1408.805,666.667,616.352,1,2,3,795
0222.a1.txt,1433.39,1365.936,741.99,489.039,0,3,1,593
0223.a1.txt,1308.562,1195.477,807.754,613.893,0,0,0,619
0224.a1.txt,1220.779,1207.792,636.364,623.377,1,2,1,770
0226.a1.txt,1467.532,1129.87,896.104,688.312,0,1,0,770
0227.a1.txt,1322.314,1404.959,684.77,602.125,1,2,1,847
0232.a1.txt,1347.607,1322.418,680.101,780.856,4,3,1,794
0233.a1.txt,1284.404,1153.342,786.37,563.565,0,1,1,763
0234.a1.txt,1452.659,1387.808,674.449,531.777,0,1,0,771
0235.a1.txt,1602.136,1108.144,761.015,467.29,0,4,0,749
0236.a1.txt,1099.05,1506.106,583.446,637.72,0,0,0,737
0238.a1.txt,1187.097,1432.258,696.774,400.0,0,0,1,775
1001.a1.txt,1658.163,1224.49,739.796,408.163,0,0,0,784
1003.a1.txt,1502.294,1364.679,733.945,493.119,0,3,0,872
1004.a1.txt,1382.857,1245.714,708.571,628.571,1,6,5,875
1005.a1.txt,1529.933,1164.08,709.534,720.621,0,0,1,902
1006.a1.txt,1220.557,1349.036,770.878,535.332,3,6,0,934
1007.a1.txt,1373.913,1304.348,573.913,539.13,1,2,3,575
1008.a1.txt,1468.86,1316.099,564.042,634.548,1,1,0,851
1009.a1.txt,1668.697,1242.387,645.554,450.67,3,1,3,821
1010.a1.txt,1277.955,1277.955,726.837,567.093,4,19,3,1252
1012.a1.txt,1627.034,1138.924,713.392,675.845,0,0,0,799
1013.a1.txt,1087.47,1193.853,626.478,839.243,5,3,1,846
1014.a1.txt,1439.169,1439.169,712.166,593.472,0,6,3,674
1016.a1.txt,1070.588,1082.353,694.118,776.471,0,3,0,850
1017.a1.txt,1446.613,1400.689,780.712,792.193,0,5,0,871
1018.a1.txt,1598.002,1260.924,911.361,561.798,4,3,1,801
1019.a1.txt,1562.246,1098.454,716.029,764.849,6,2,7,1229
1020.a1.txt,1250.0,1328.125,572.917,598.958,5,0,3,1152
1021.a1.txt,1293.103,1305.419,640.394,578.818,1,4,2,812
1022.a1.txt,1409.797,1577.061,585.424,501.792,0,2,0,837
1023.a1.txt,1345.776,1129.666,628.684,618.861,2,0,3,1018
1024.a1.txt,1322.506,1276.102,672.854,614.849,0,1,0,862
1026.a1.txt,1000.0,1344.828,629.31,456.897,0,4,0,1160
1027.a1.txt,1433.915,1458.853,635.91,324.19,3,1,0,802
1029.a1.txt,1342.043,1330.166,748.219,439.43,0,0,0,842
1031.a1.txt,1168.996,1410.419,597.205,584.498,0,2,1,787
1032.a1.txt,1302.27,1385.902,704.898,609.319,1,8,1,837
1034.a1.txt,1454.082,1326.531,573.98,599.49,0,0,0,784
1036.a1.txt,1280.654,1362.398,722.071,803.815,1,1,2,734
1037.a1.txt,1203.178,1259.932,737.798,737.798,0,0,0,881
1038.a1.txt,1203.32,1106.501,580.913,733.057,0,8,3,723
1039.a1.txt,1104.294,1349.693,587.204,666.082,2,3,1,1141
1041.a1.txt,1056.257,1504.018,516.648,734.788,2,0,0,871
1042.a1.txt,1378.723,1259.574,663.83,782.979,6,2,2,1175
1043.a1.txt,1356.322,1264.368,643.678,678.161,0,0,0,870
1044.a1.txt,1445.545,1039.604,851.485,722.772,8,1,3,1010
1047.a1.txt,1221.001,1269.841,842.491,622.711,0,6,4,819
1049.a1.txt,1174.968,1455.939,651.341,638.57,0,2,0,783
1050.a1.txt,1171.875,1263.021,742.188,794.271,6,6,0,768
1052.a1.txt,1150.685,1452.055,479.452,684.932,2,8,0,730
1054.a1.txt,1566.921,1479.869,544.07,489.663,0,3,1,919
1055.a1.txt,1566.82,1555.3,564.516,633.641,0,3,0,868
1056.a1.txt,1028.037,1299.065,644.86,897.196,2,6,2,1070
1057.a1.txt,1325.153,1582.822,687.117,588.957,0,2,0,815
1058.a1.txt,1264.249,1461.14,538.86,715.026,0,4,1,965
1060.a1.txt,823.271,1383.095,515.917,680.571,8,5,0,911
1061.a1.txt,1172.507,1280.323,552.561,633.423,0,2,0,742
1062.a1.txt,1308.305,1205.916,568.828,557.452,9,5,3,879
1063.a1.txt,1241.218,1276.347,725.995,597.19,5,4,0,854
1064.a1.txt,1311.085,1299.166,762.813,798.57,0,8,0,839
1065.a1.txt,1200.0,1248.485,775.758,957.576,0,2,0,825
